date,neg,pos,neu
2019-02-19 09:30:00,0.03573749449554059,0.13812015814205503,0.8261525769337069
2019-02-19 10:30:00,0.05046153846153846,0.1663076923076923,0.7831923076923079
2019-02-19 11:30:00,0.05984090909090909,0.12124999999999997,0.8189090909090907
2019-02-19 12:30:00,0.046931818181818186,0.09609090909090907,0.8569545454545454
2019-02-19 13:30:00,0.05109375000000002,0.1126875,0.8362499999999998
2019-02-19 14:30:00,0.05834545454545456,0.1444,0.7972727272727271
2019-02-19 15:30:00,0.049482352941176484,0.1274588235294118,0.8230352941176469
2019-02-20 09:30:00,0.046742162247227895,0.13810545205602273,0.8151400763904403
2019-02-20 10:30:00,0.033,0.12172340425531915,0.8452978723404254
2019-02-20 11:30:00,0.05971739130434784,0.1157173913043478,0.8245869565217391
2019-02-20 12:30:00,0.049826923076923074,0.1407692307692308,0.8094423076923077
2019-02-20 13:30:00,0.01914814814814815,0.14744444444444446,0.8333888888888891
2019-02-20 14:30:00,0.022946236559139785,0.15429032258064518,0.8227634408602149
2019-02-20 15:30:00,0.0406,0.1201,0.8393
2019-02-21 09:30:00,0.03992904808539625,0.13795197675132445,0.8221166377041292
2019-02-21 10:30:00,0.023173076923076925,0.10682692307692307,0.8699807692307691
2019-02-21 11:30:00,0.029891304347826088,0.09447826086956523,0.8756304347826088
2019-02-21 12:30:00,0.03512727272727273,0.09334545454545454,0.8715454545454547
2019-02-21 13:30:00,0.029178571428571432,0.11619642857142855,0.8546249999999999
2019-02-21 14:30:00,0.032380281690140844,0.10259154929577467,0.8650140845070424
2019-02-21 15:30:00,0.058928571428571414,0.09392857142857143,0.8471428571428572
2019-02-22 09:30:00,0.04339035241580993,0.13618053400425476,0.8204333436058647
2019-02-22 10:30:00,0.0524,0.07286666666666668,0.8747777777777779
2019-02-22 11:30:00,0.04875471698113208,0.14249056603773588,0.8087358490566037
2019-02-22 12:30:00,0.03493220338983051,0.11708474576271186,0.8480000000000001
2019-02-22 13:30:00,0.03567567567567568,0.12608108108108107,0.838243243243243
2019-02-22 14:30:00,0.015181494661921709,0.09837366548042696,0.8864626334519583
2019-02-22 15:30:00,0.03590209790209791,0.10151748251748256,0.8625664335664335
